LocationDimKey,Country,Latitude,Longitude,Region
12719,Denmark,56.3856,9.4984,Northern Europe
12720,Switzerland,46.9601,7.7446,Central Europe
12721,France,46.1401,2.6919,Western Europe
12722,Norway,60.6784,8.7819,Northern Europe
12723,Belgium,50.4157,4.5555,Western Europe
12724,Portugal,39.1856,-8.3476,Southern Europe
12725,Germany,51.4499,10.5853,Central Europe
12726,Denmark,56.2212,9.8883,Northern Europe
12727,Spain,40.1994,-3.6378,Southern Europe
12728,Switzerland,46.7697,8.1788,Central Europe
12729,Czech Republic,49.4659,14.9755,Central Europe
12730,Netherlands,51.8845,5.4691,Western Europe
12731,Spain,40.3271,-3.4288,Southern Europe
12732,France,46.506,1.8083,Western Europe
12733,Belgium,50.4569,4.959,Western Europe
12734,Czech Republic,49.8353,15.7469,Central Europe
12735,Spain,40.1886,-3.8084,Southern Europe
12736,Czech Republic,49.8311,15.2791,Central Europe
12737,Poland,51.633,18.788,Central Europe
12738,Poland,52.0869,18.9847,Central Europe
12739,Italy,41.4733,12.5123,Southern Europe
12740,Poland,52.058,19.0725,Central Europe
12741,Poland,51.4783,19.1755,Central Europe
12742,Italy,41.3768,12.276,Southern Europe
12743,United Kingdom,55.5192,-3.4323,Western Europe
12744,Belgium,50.283,4.8785,Western Europe
12745,Switzerland,46.9544,7.7837,Central Europe
12746,Italy,42.3652,12.5527,Southern Europe
12747,Poland,52.1924,19.0749,Central Europe
12748,Poland,51.6949,19.5847,Central Europe
12749,Netherlands,52.4065,5.1529,Western Europe
12750,Sweden,59.8555,18.3696,Northern Europe
12751,Belgium,50.5974,4.2423,Western Europe
12752,Czech Republic,49.5804,15.9462,Central Europe
12753,Austria,47.8332,14.0829,Central Europe
12754,United Kingdom,55.3049,-3.5584,Western Europe
12755,Spain,40.4916,-3.7935,Southern Europe
12756,Austria,47.258,14.6777,Central Europe
12757,Switzerland,46.4811,8.1581,Central Europe
12758,Portugal,39.1976,-7.9007,Southern Europe
12759,Italy,41.9624,12.7825,Southern Europe
12760,Spain,40.1915,-3.4158,Southern Europe
12761,Belgium,50.4079,4.0536,Western Europe
12762,Portugal,39.1151,-7.9318,Southern Europe
12763,Portugal,39.4273,-8.2812,Southern Europe
12764,Norway,60.4829,8.0889,Northern Europe
12765,United Kingdom,55.6203,-3.641,Western Europe
12766,Switzerland,46.3334,8.1738,Central Europe
12767,Spain,40.7613,-3.2732,Southern Europe
12768,Spain,40.5591,-4.2053,Southern Europe
12769,Austria,48.0033,14.1369,Central Europe
12770,Switzerland,46.7932,8.0154,Central Europe
12771,Sweden,59.8759,18.1815,Northern Europe
12772,Czech Republic,49.7789,15.2503,Central Europe
12773,Denmark,56.3545,9.2096,Northern Europe
12774,Norway,60.5197,8.9462,Northern Europe
12775,Denmark,56.4478,9.8209,Northern Europe
12776,Czech Republic,50.2387,15.0978,Central Europe
12777,Netherlands,52.4302,5.3382,Western Europe
12778,Portugal,38.9728,-8.0902,Southern Europe
12779,Czech Republic,49.3793,15.8151,Central Europe
12780,Switzerland,46.731,8.6647,Central Europe
12781,Netherlands,52.5139,5.0605,Western Europe
12782,Spain,40.9508,-3.5596,Southern Europe
12783,France,46.5576,2.2942,Western Europe
12784,Poland,51.6043,18.8068,Central Europe
12785,Belgium,50.7904,4.0551,Western Europe
12786,Switzerland,46.4397,8.1862,Central Europe
12787,Switzerland,46.6916,8.3279,Central Europe
12788,Norway,60.9351,8.7874,Northern Europe
12789,Italy,42.2137,12.5166,Southern Europe
12790,Italy,41.9932,12.1057,Southern Europe
12791,Switzerland,46.663,8.048,Central Europe
12792,Netherlands,52.553,4.9718,Western Europe
12793,Czech Republic,49.3852,15.1013,Central Europe
12794,Denmark,56.3694,9.4851,Northern Europe
12795,Poland,52.0021,19.5116,Central Europe
12796,Spain,40.6589,-4.1934,Southern Europe
12797,Poland,51.4788,19.5536,Central Europe
12798,Poland,51.8287,18.9741,Central Europe
12799,Sweden,59.9626,18.4083,Northern Europe
12800,Switzerland,46.6084,7.8368,Central Europe
12801,Austria,47.4988,15.0458,Central Europe
12802,Spain,40.212,-3.7002,Southern Europe
12803,Czech Republic,50.2078,15.3321,Central Europe
12804,Poland,51.7071,19.3408,Central Europe
12805,Portugal,39.6918,-7.9466,Southern Europe
12806,Netherlands,51.7425,5.778,Western Europe
12807,Sweden,59.8161,19.0162,Northern Europe
12808,Netherlands,51.8593,5.0834,Western Europe
12809,Denmark,55.9128,9.209,Northern Europe
12810,Norway,60.2702,8.2194,Northern Europe
12811,Denmark,56.4498,9.2176,Northern Europe
12812,France,46.3391,2.2293,Western Europe
12813,Italy,42.2325,12.4952,Southern Europe
12814,Norway,60.8482,8.6659,Northern Europe
12815,Switzerland,46.5714,8.4753,Central Europe
12816,Netherlands,52.1264,5.3261,Western Europe
12817,Czech Republic,49.7305,15.6267,Central Europe
12818,Spain,40.7707,-3.9457,Southern Europe
12819,France,45.7499,2.5339,Western Europe
12820,Germany,51.3632,10.6325,Central Europe
12821,Italy,42.0349,12.104,Southern Europe
12822,Sweden,60.1145,18.8854,Northern Europe
12823,Italy,41.926,12.1205,Southern Europe
12824,Czech Republic,50.1028,15.6474,Central Europe
12825,Belgium,50.3949,4.3208,Western Europe
12826,Norway,60.452,8.3011,Northern Europe
12827,Belgium,50.6494,4.2204,Western Europe
12828,France,46.6666,2.1711,Western Europe
12829,Austria,47.2013,14.1251,Central Europe
12830,Portugal,39.5222,-8.3877,Southern Europe
12831,France,46.1034,1.8291,Western Europe
12832,Sweden,59.7958,18.2166,Northern Europe
12833,Portugal,39.0196,-8.2224,Southern Europe
12834,Denmark,56.124,9.6676,Northern Europe
12835,United Kingdom,55.3854,-3.8891,Western Europe
12836,Switzerland,46.3875,8.3123,Central Europe
12837,Norway,60.7828,8.401,Northern Europe
12838,Norway,60.3107,8.389,Northern Europe
12839,Italy,42.2829,13.0251,Southern Europe
12840,Czech Republic,49.9349,15.7844,Central Europe
12841,Netherlands,51.7885,5.615,Western Europe
12842,Italy,41.8643,12.1031,Southern Europe
12843,Netherlands,52.3998,5.2277,Western Europe
12844,Spain,40.2001,-3.5986,Southern Europe
12845,Denmark,56.645,9.7744,Northern Europe
12846,United Kingdom,54.8871,-3.4414,Western Europe
12847,Portugal,39.5913,-8.7089,Southern Europe
12848,Spain,40.3685,-3.7687,Southern Europe
12849,United Kingdom,54.9569,-3.2957,Western Europe
12850,Netherlands,52.3748,5.4242,Western Europe
12851,Belgium,50.7003,4.6271,Western Europe
12852,Poland,51.6188,19.0187,Central Europe
12853,Sweden,60.5068,18.5909,Northern Europe
12854,Czech Republic,49.4541,15.1415,Central Europe
12855,Netherlands,51.9565,5.4688,Western Europe
12856,France,46.1149,2.214,Western Europe
12857,Czech Republic,49.4144,15.3696,Central Europe
12858,Poland,51.9559,18.9116,Central Europe
12859,Belgium,50.0871,4.6474,Western Europe
12860,Germany,51.3109,10.4882,Central Europe
12861,Switzerland,47.0188,8.2695,Central Europe
12862,Portugal,39.2309,-7.9761,Southern Europe
12863,Czech Republic,49.4385,15.8212,Central Europe
12864,Italy,41.7928,13.0483,Southern Europe
12865,Sweden,60.0656,19.0207,Northern Europe
12866,Spain,40.338,-3.5463,Southern Europe
12867,France,45.9403,2.6206,Western Europe
12868,Poland,51.6498,18.8105,Central Europe
12869,Germany,51.4393,10.3736,Central Europe
12870,United Kingdom,55.2369,-3.8002,Western Europe
12871,France,46.4974,1.8311,Western Europe
12872,Italy,42.1875,13.0344,Southern Europe
12873,Portugal,39.3218,-8.0767,Southern Europe
12874,France,45.9913,2.1248,Western Europe
12875,Italy,41.8447,12.8565,Southern Europe
12876,Italy,41.8926,12.9395,Southern Europe
12877,Sweden,59.991,18.8719,Northern Europe
12878,United Kingdom,55.7984,-2.9462,Western Europe
12879,United Kingdom,55.0793,-3.4402,Western Europe
12880,Denmark,56.1803,9.151,Northern Europe
12881,United Kingdom,55.7972,-3.8889,Western Europe
12882,Belgium,50.576,3.9913,Western Europe
12883,Denmark,56.6411,9.0998,Northern Europe
12884,Switzerland,46.8299,8.2279,Central Europe
12885,Sweden,60.3479,19.0477,Northern Europe
12886,Portugal,39.269,-8.5269,Southern Europe
12887,Germany,50.8656,10.5444,Central Europe
12888,Norway,60.6436,8.6191,Northern Europe
12889,Netherlands,52.5716,5.7405,Western Europe
12890,Denmark,55.897,9.6815,Northern Europe
12891,Norway,60.3976,8.2923,Northern Europe
12892,Poland,52.2634,19.1399,Central Europe
12893,Netherlands,52.6058,4.9823,Western Europe
12894,Belgium,50.8507,4.1734,Western Europe
12895,Austria,47.9062,14.726,Central Europe
12896,Italy,42.3393,12.9914,Southern Europe
12897,Sweden,59.9499,18.9002,Northern Europe
12898,Germany,51.3643,10.0329,Central Europe
12899,Denmark,55.9394,9.7967,Northern Europe
12900,Austria,47.5986,14.8651,Central Europe
12901,Spain,40.5431,-3.2657,Southern Europe
12902,France,45.993,2.1026,Western Europe
12903,United Kingdom,55.0098,-3.4047,Western Europe
12904,Poland,52.1697,19.5431,Central Europe
12905,United Kingdom,55.7381,-3.0632,Western Europe
12906,France,46.3909,2.3749,Western Europe
12907,Netherlands,51.6332,5.3944,Western Europe
12908,Czech Republic,50.1553,15.4381,Central Europe
12909,Sweden,60.314,19.0685,Northern Europe
12910,Germany,51.0508,10.4169,Central Europe
12911,Germany,50.9983,10.2332,Central Europe
12912,Germany,51.3998,10.0103,Central Europe
12913,Belgium,50.1924,4.6364,Western Europe
12914,Norway,60.0435,8.7536,Northern Europe
12915,France,46.653,2.3677,Western Europe
12916,Spain,40.6991,-3.2781,Southern Europe
12917,Sweden,60.3512,18.6109,Northern Europe
12918,Sweden,60.2783,18.4471,Northern Europe
12919,Portugal,39.1922,-8.1482,Southern Europe
12920,United Kingdom,55.5526,-3.6733,Western Europe
12921,United Kingdom,55.1004,-3.3611,Western Europe
12922,Spain,40.4336,-3.3763,Southern Europe
12923,France,46.5494,1.8522,Western Europe
12924,Germany,51.0605,10.4259,Central Europe
12925,Belgium,50.3974,4.7538,Western Europe
12926,France,46.2947,1.7734,Western Europe
12927,France,46.3842,2.3652,Western Europe
12928,Germany,51.3796,10.1699,Central Europe
12929,Norway,60.1318,8.3709,Northern Europe
12930,Poland,52.1393,19.301,Central Europe
12931,Portugal,39.112,-8.6614,Southern Europe
12932,Czech Republic,49.5916,15.1003,Central Europe
12933,Poland,51.6988,18.7004,Central Europe
12934,Austria,47.7472,14.4008,Central Europe
12935,Netherlands,52.4672,5.5518,Western Europe
12936,United Kingdom,55.0465,-3.0265,Western Europe
12937,Netherlands,52.622,4.9177,Western Europe
12938,Netherlands,52.4189,5.1239,Western Europe
12939,Switzerland,47.2786,8.5831,Central Europe
12940,Norway,60.4758,8.2107,Northern Europe
12941,Germany,50.8406,10.3378,Central Europe
12942,Sweden,59.6526,18.5597,Northern Europe
12943,Switzerland,46.8997,8.0709,Central Europe
12944,Austria,47.347,14.5162,Central Europe
12945,Czech Republic,49.4351,15.9312,Central Europe
12946,France,46.6056,1.7623,Western Europe
12947,Switzerland,47.3079,8.585,Central Europe
12948,United Kingdom,55.2454,-3.5182,Western Europe
12949,Czech Republic,49.9878,15.0689,Central Europe
12950,United Kingdom,54.9086,-3.6189,Western Europe
12951,France,46.4638,2.6173,Western Europe
12952,Czech Republic,49.4081,15.2293,Central Europe
12953,United Kingdom,54.9816,-3.7461,Western Europe
12954,Czech Republic,49.5666,15.4892,Central Europe
12955,Netherlands,51.8685,5.7022,Western Europe
12956,Italy,42.2954,12.8284,Southern Europe
12957,Norway,60.0816,8.8637,Northern Europe
12958,France,45.9319,1.8491,Western Europe
12959,France,46.1789,2.5526,Western Europe
12960,Czech Republic,49.6482,15.3743,Central Europe
12961,Netherlands,52.4938,5.5811,Western Europe
12962,Portugal,39.1324,-8.03,Southern Europe
12963,Austria,47.1086,14.3955,Central Europe
12964,France,46.2243,1.9794,Western Europe
12965,Belgium,50.1775,4.5344,Western Europe
12966,Spain,40.7718,-3.6449,Southern Europe
12967,Belgium,50.2806,4.076,Western Europe
12968,United Kingdom,55.8633,-3.1396,Western Europe
12969,Poland,52.0217,18.964,Central Europe
12970,France,46.0784,2.5947,Western Europe
12971,Switzerland,46.6934,8.0177,Central Europe
12972,Sweden,59.6903,18.8656,Northern Europe
12973,United Kingdom,55.4102,-3.6503,Western Europe
12974,Netherlands,51.6559,5.4114,Western Europe
12975,Portugal,39.0327,-7.9526,Southern Europe
12976,Netherlands,52.2007,5.3298,Western Europe
12977,Czech Republic,50.1102,15.687,Central Europe
12978,Germany,51.0559,10.9473,Central Europe
12979,Denmark,55.9769,9.2621,Northern Europe
12980,United Kingdom,55.29,-3.6489,Western Europe
12981,Spain,40.7314,-3.3709,Southern Europe
12982,Norway,60.921,8.5235,Northern Europe
12983,Czech Republic,49.9674,15.243,Central Europe
12984,Spain,40.9509,-3.5955,Southern Europe
12985,Poland,52.3763,19.5983,Central Europe
12986,Netherlands,52.2106,5.2148,Western Europe
12987,Spain,40.0251,-3.438,Southern Europe
12988,Belgium,50.5408,4.9333,Western Europe
12989,Portugal,39.815,-8.4622,Southern Europe
12990,Switzerland,46.89,7.9045,Central Europe
12991,Netherlands,51.6734,4.9059,Western Europe
12992,Germany,51.0316,10.4489,Central Europe
12993,Poland,51.6092,18.7482,Central Europe
12994,France,45.96,2.0402,Western Europe
12995,Belgium,50.091,4.7793,Western Europe
12996,France,45.9476,2.4058,Western Europe
12997,Spain,40.444,-4.2046,Southern Europe
12998,France,46.6591,1.7744,Western Europe
12999,France,46.5549,2.0846,Western Europe
13000,Germany,50.9502,10.5753,Central Europe
13001,Germany,51.1871,10.4832,Central Europe
13002,Germany,50.9709,10.3184,Central Europe
13003,Poland,52.1053,18.7419,Central Europe
13004,Switzerland,46.4243,8.4962,Central Europe
13005,Sweden,60.2736,18.7634,Northern Europe
13006,Netherlands,52.078,5.0019,Western Europe
13007,Denmark,56.1565,9.1545,Northern Europe
13008,Portugal,39.462,-8.4485,Southern Europe
13009,Spain,40.6876,-4.108,Southern Europe
13010,Norway,60.115,8.0097,Northern Europe
13011,Austria,47.3744,14.972,Central Europe
13012,Poland,52.2413,19.3472,Central Europe
13013,Switzerland,46.6443,8.6139,Central Europe
13014,Italy,41.6654,12.4197,Southern Europe
13015,Poland,51.5068,18.9505,Central Europe
13016,United Kingdom,55.8527,-3.5461,Western Europe
13017,Italy,41.6909,12.1267,Southern Europe
13018,United Kingdom,54.919,-3.3308,Western Europe
13019,United Kingdom,55.1673,-3.8515,Western Europe
13020,Poland,52.3068,18.9116,Central Europe
13021,Belgium,50.3722,4.4856,Western Europe
13022,Sweden,59.8455,18.9978,Northern Europe
13023,Netherlands,51.954,5.6465,Western Europe
13024,Denmark,56.3214,9.2586,Northern Europe
13025,Switzerland,47.1354,8.1491,Central Europe
13026,Poland,51.4523,19.1986,Central Europe
13027,Portugal,38.9047,-7.9108,Southern Europe
13028,Norway,60.7674,8.2712,Northern Europe
13029,Poland,51.5455,19.4254,Central Europe
13030,Portugal,39.1826,-8.3461,Southern Europe
13031,United Kingdom,55.2452,-3.0714,Western Europe
13032,Czech Republic,49.5423,15.6377,Central Europe
13033,Italy,41.6085,12.6886,Southern Europe
13034,United Kingdom,55.6238,-3.7603,Western Europe
13035,Italy,41.821,12.2638,Southern Europe
13036,Spain,39.9655,-3.4308,Southern Europe
13037,Portugal,39.1057,-8.6072,Southern Europe
13038,Denmark,56.3895,9.4397,Northern Europe
13039,United Kingdom,55.2868,-3.6555,Western Europe
13040,Sweden,59.9559,18.2737,Northern Europe
13041,Portugal,39.7344,-8.1008,Southern Europe
13042,Portugal,39.2746,-8.3178,Southern Europe
13043,United Kingdom,54.9866,-3.347,Western Europe
13044,Sweden,60.1116,18.2642,Northern Europe
13045,Netherlands,52.1936,5.656,Western Europe
13046,Portugal,39.8166,-8.5017,Southern Europe
13047,Switzerland,47.0798,7.9785,Central Europe
13048,Belgium,50.2844,4.4267,Western Europe
13049,United Kingdom,55.6369,-3.386,Western Europe
13050,Norway,60.9446,8.5885,Northern Europe
13051,Switzerland,46.4805,8.4509,Central Europe
13052,Portugal,39.4673,-8.6191,Southern Europe
13053,Sweden,59.6695,18.492,Northern Europe
13054,Poland,51.5576,18.863,Central Europe
13055,Belgium,50.6801,4.0285,Western Europe
13056,Norway,60.5486,8.242,Northern Europe
13057,Poland,51.867,19.0707,Central Europe
13058,Denmark,55.8247,9.3239,Northern Europe
13059,Sweden,60.1038,19.004,Northern Europe
13060,Belgium,50.5919,4.2295,Western Europe
13061,Poland,51.7525,18.6635,Central Europe
13062,United Kingdom,55.3937,-3.2252,Western Europe
13063,Germany,51.5341,10.0452,Central Europe
13064,Netherlands,52.1441,5.3792,Western Europe
13065,Spain,40.406,-3.7122,Southern Europe
13066,Denmark,56.3525,9.6906,Northern Europe
13067,France,45.738,2.2896,Western Europe
13068,United Kingdom,55.0485,-3.5519,Western Europe
13069,United Kingdom,55.2341,-2.9759,Western Europe
13070,Poland,51.5561,19.0873,Central Europe
13071,Belgium,50.0285,4.8094,Western Europe
13072,Italy,41.5701,12.9097,Southern Europe
13073,Denmark,56.5338,9.8211,Northern Europe
13074,Austria,47.8646,14.2167,Central Europe
13075,Netherlands,52.0108,5.4985,Western Europe
13076,Sweden,59.9623,18.7781,Northern Europe
13077,Austria,47.6181,14.1343,Central Europe
13078,Portugal,39.4181,-7.9046,Southern Europe
13079,Switzerland,47.2817,8.3967,Central Europe
13080,France,45.9417,2.0126,Western Europe
13081,Switzerland,47.2023,7.8238,Central Europe
13082,United Kingdom,54.988,-3.1852,Western Europe
13083,Portugal,39.5511,-8.5289,Southern Europe
13084,Italy,41.8638,12.6038,Southern Europe
13085,Switzerland,46.9849,8.4723,Central Europe
13086,Portugal,39.6707,-7.9163,Southern Europe
13087,United Kingdom,55.3977,-3.5433,Western Europe
13088,Sweden,59.9241,18.7908,Northern Europe
13089,Sweden,60.5571,19.1047,Northern Europe
13090,United Kingdom,54.8893,-3.8801,Western Europe
13091,Spain,40.0801,-3.9613,Southern Europe
13092,Switzerland,46.7788,7.8503,Central Europe
13093,Italy,42.3368,12.9558,Southern Europe
13094,Belgium,50.798,4.6755,Western Europe
13095,United Kingdom,55.7579,-3.8878,Western Europe
13096,United Kingdom,55.6868,-3.0103,Western Europe
13097,Denmark,56.7228,9.9223,Northern Europe
13098,Denmark,56.4285,9.4301,Northern Europe
13099,Italy,42.2628,12.3049,Southern Europe
13100,Denmark,55.8919,9.1756,Northern Europe
13101,Poland,52.0425,18.733,Central Europe
13102,Denmark,55.7786,9.3602,Northern Europe
13103,Belgium,50.7959,4.5171,Western Europe
13104,Germany,51.475,10.4221,Central Europe
13105,United Kingdom,55.1228,-3.0107,Western Europe
13106,United Kingdom,55.6132,-3.9024,Western Europe
13107,Poland,52.2916,19.4986,Central Europe
13108,Netherlands,51.9465,4.9837,Western Europe
13109,Poland,51.5998,19.5712,Central Europe
13110,Portugal,38.9945,-8.0929,Southern Europe
13111,France,46.0796,1.8582,Western Europe
13112,Austria,47.0856,14.5384,Central Europe
13113,Austria,47.0833,14.8929,Central Europe
13114,Norway,60.6713,8.3897,Northern Europe
13115,Belgium,50.5944,4.5543,Western Europe
13116,United Kingdom,54.9023,-3.542,Western Europe
13117,Denmark,56.2231,9.3088,Northern Europe
13118,Spain,40.9572,-4.1527,Southern Europe
13119,Czech Republic,50.295,15.5406,Central Europe
13120,Netherlands,51.722,5.6489,Western Europe
13121,Netherlands,52.1574,5.4305,Western Europe
13122,Germany,50.7491,10.2138,Central Europe
13123,Czech Republic,49.7818,15.4679,Central Europe
13124,United Kingdom,55.8303,-3.3661,Western Europe
13125,Belgium,50.0455,4.9215,Western Europe
13126,Sweden,59.9994,18.681,Northern Europe
13127,Austria,47.484,14.5895,Central Europe
13128,Poland,51.4244,19.1716,Central Europe
13129,United Kingdom,55.86,-3.4318,Western Europe
13130,Netherlands,52.5637,4.8883,Western Europe
13131,United Kingdom,54.8796,-3.9308,Western Europe
13132,Czech Republic,49.71,15.2558,Central Europe
13133,Spain,40.1422,-3.5921,Southern Europe
13134,Italy,42.075,12.7544,Southern Europe
13135,Austria,47.0266,14.324,Central Europe
13136,Portugal,39.7228,-8.5158,Southern Europe
13137,Sweden,60.3308,18.443,Northern Europe
13138,Poland,52.0542,19.6134,Central Europe
13139,Italy,41.7822,12.4536,Southern Europe
13140,Austria,47.7665,14.2507,Central Europe
13141,Spain,40.1199,-4.1101,Southern Europe
13142,Germany,51.2559,10.4571,Central Europe
13143,Norway,60.1372,8.4097,Northern Europe
13144,Norway,60.4178,8.5429,Northern Europe
13145,Sweden,60.3729,18.2518,Northern Europe
13146,Denmark,56.4625,9.2667,Northern Europe
13147,United Kingdom,55.3943,-3.5853,Western Europe
13148,Czech Republic,49.6017,15.7847,Central Europe
13149,France,46.7187,2.4362,Western Europe
13150,Germany,50.7076,10.5535,Central Europe
13151,France,45.8833,2.4339,Western Europe
13152,Germany,51.6403,10.6156,Central Europe
13153,France,45.8588,2.1892,Western Europe
13154,Belgium,50.8886,4.3487,Western Europe
13155,Switzerland,47.2591,7.8011,Central Europe
13156,Netherlands,51.9022,5.1643,Western Europe
13157,Netherlands,52.2262,5.5321,Western Europe
13158,Norway,60.7882,8.0732,Northern Europe
13159,Italy,42.0249,12.9489,Southern Europe
13160,France,45.7726,1.9109,Western Europe
13161,France,46.6972,1.7529,Western Europe
13162,Belgium,50.2961,4.8124,Western Europe
13163,Belgium,50.8798,4.4372,Western Europe
13164,Spain,40.8661,-3.7682,Southern Europe
13165,Austria,47.8662,14.6559,Central Europe
13166,Denmark,56.2831,9.565,Northern Europe
13167,Czech Republic,49.5084,15.9116,Central Europe
13168,Switzerland,46.6692,7.8084,Central Europe
13169,Portugal,39.3539,-8.1076,Southern Europe
13170,Poland,51.5792,19.3867,Central Europe
13171,Poland,52.1192,18.8751,Central Europe
13172,Netherlands,52.175,5.6962,Western Europe
13173,Netherlands,52.2049,5.5482,Western Europe
13174,United Kingdom,55.6644,-3.4404,Western Europe
13175,Czech Republic,49.6096,15.4799,Central Europe
13176,United Kingdom,55.1249,-3.1272,Western Europe
13177,Czech Republic,49.3774,15.6294,Central Europe
13178,United Kingdom,55.5412,-3.7298,Western Europe
13179,Spain,40.7981,-3.2794,Southern Europe
13180,Poland,51.717,19.4532,Central Europe
13181,Portugal,39.2187,-8.6825,Southern Europe
13182,Italy,41.4069,12.992,Southern Europe
13183,Norway,60.3536,8.2099,Northern Europe
13184,Austria,47.9004,14.863,Central Europe
13185,Portugal,39.7765,-8.6782,Southern Europe
13186,Poland,51.4313,18.8063,Central Europe
13187,Belgium,50.8805,4.8836,Western Europe
13188,France,46.3727,2.5563,Western Europe
13189,Netherlands,52.4478,4.9677,Western Europe
13190,France,46.5191,1.9051,Western Europe
13191,Norway,60.5485,8.1124,Northern Europe
13192,Austria,47.6423,14.7917,Central Europe
13193,United Kingdom,55.2251,-3.2461,Western Europe
13194,Poland,51.9492,19.4068,Central Europe
13195,Italy,41.9263,12.2179,Southern Europe
13196,Denmark,56.5172,9.7325,Northern Europe
13197,Denmark,56.5633,9.1029,Northern Europe
13198,Spain,40.5954,-4.1415,Southern Europe
13199,United Kingdom,54.9388,-3.5488,Western Europe
13200,Switzerland,46.6245,7.967,Central Europe
13201,Denmark,55.8839,9.4263,Northern Europe
13202,France,46.5379,2.0937,Western Europe
13203,Sweden,60.3024,18.8281,Northern Europe
13204,Czech Republic,49.87,14.9833,Central Europe
13205,Sweden,60.2207,18.2703,Northern Europe
13206,Austria,47.6213,14.4547,Central Europe
13207,Portugal,39.4932,-8.2105,Southern Europe
13208,United Kingdom,55.5568,-3.5634,Western Europe
13209,Italy,41.9954,12.2495,Southern Europe
13210,Spain,40.8556,-4.0931,Southern Europe
13211,Netherlands,52.2437,5.4719,Western Europe
13212,Poland,51.797,18.8409,Central Europe
13213,Sweden,59.8521,18.7088,Northern Europe
13214,Denmark,56.7518,9.8233,Northern Europe
13215,Norway,60.095,8.0328,Northern Europe
13216,Sweden,60.0897,18.8214,Northern Europe
13217,Austria,47.9923,14.762,Central Europe
13218,Switzerland,46.4661,8.1719,Central Europe
13219,Poland,52.3566,19.4391,Central Europe
13220,Norway,60.6154,8.7802,Northern Europe
13221,Austria,47.9937,15.0149,Central Europe
13222,Switzerland,46.8313,8.3383,Central Europe
13223,Belgium,50.9977,4.8275,Western Europe
13224,Austria,47.6261,14.8359,Central Europe
13225,Norway,60.7699,8.1853,Northern Europe
13226,Germany,51.3117,10.5536,Central Europe
13227,Spain,40.1584,-4.2224,Southern Europe
13228,Belgium,50.1981,4.9041,Western Europe
13229,Sweden,59.7674,18.5938,Northern Europe
13230,Germany,50.9057,10.7444,Central Europe
13231,Spain,40.7932,-4.0524,Southern Europe
13232,Spain,40.2436,-3.6695,Southern Europe
13233,France,46.7017,2.4587,Western Europe
13234,Czech Republic,49.4871,15.8898,Central Europe
13235,Netherlands,51.6442,4.9462,Western Europe
13236,France,46.0982,2.4586,Western Europe
13237,United Kingdom,54.8783,-3.6155,Western Europe
13238,Poland,51.8309,19.2518,Central Europe
13239,Portugal,39.7109,-8.6511,Southern Europe
13240,Portugal,39.7162,-7.829,Southern Europe
13241,Denmark,55.8322,9.5271,Northern Europe
13242,France,45.9017,1.7216,Western Europe
13243,Belgium,50.0139,4.6934,Western Europe
13244,France,46.0642,2.7014,Western Europe
13245,Spain,40.2627,-4.1599,Southern Europe
13246,Italy,42.0818,12.3198,Southern Europe
13247,Netherlands,52.1463,5.7219,Western Europe
13248,Sweden,60.3361,18.8605,Northern Europe
13249,Sweden,59.7053,18.5148,Northern Europe
13250,Switzerland,47.1749,7.8514,Central Europe
13251,Netherlands,52.2163,4.8942,Western Europe
13252,Denmark,56.4035,9.7422,Northern Europe
13253,Portugal,39.8757,-8.6003,Southern Europe
13254,Portugal,39.5916,-8.4264,Southern Europe
13255,Spain,40.2228,-3.5549,Southern Europe
13256,Czech Republic,49.9445,15.949,Central Europe
13257,France,46.6272,2.2352,Western Europe
13258,Netherlands,51.9097,5.1472,Western Europe
13259,Czech Republic,49.3255,15.5043,Central Europe
13260,Portugal,39.7626,-8.4592,Southern Europe
13261,Austria,47.5854,14.7421,Central Europe
13262,Czech Republic,49.4561,15.8397,Central Europe
13263,Austria,47.9529,14.9668,Central Europe
13264,Portugal,39.7198,-8.163,Southern Europe
13265,Denmark,56.3774,9.7736,Northern Europe
13266,Norway,60.7166,8.1824,Northern Europe
13267,Sweden,60.5541,18.804,Northern Europe
13268,Norway,60.6476,8.4594,Northern Europe
13269,France,46.6679,1.7285,Western Europe
13270,Switzerland,46.4305,8.625,Central Europe
13271,Czech Republic,49.4414,15.4795,Central Europe
13272,Austria,47.2202,14.986,Central Europe
13273,Sweden,59.7572,18.8734,Northern Europe
13274,Austria,47.8779,14.9977,Central Europe
13275,Germany,50.9349,10.9409,Central Europe
13276,Switzerland,46.9067,7.9461,Central Europe
13277,Sweden,59.7642,19.0113,Northern Europe
13278,Netherlands,51.6922,5.4376,Western Europe
13279,Sweden,60.0557,18.2141,Northern Europe
13280,Sweden,60.5279,19.0659,Northern Europe
13281,France,46.6205,2.6215,Western Europe
13282,Spain,40.0515,-3.6481,Southern Europe
13283,Norway,60.4818,8.8324,Northern Europe
13284,Sweden,60.1096,18.5939,Northern Europe
13285,Sweden,59.8311,18.3921,Northern Europe
13286,Spain,40.2232,-4.0974,Southern Europe
13287,France,46.6016,2.1801,Western Europe
13288,Germany,51.4825,10.8441,Central Europe
13289,Belgium,50.2859,4.6056,Western Europe
13290,Switzerland,46.7956,8.0712,Central Europe
13291,Poland,51.4922,18.6652,Central Europe
13292,Switzerland,47.0184,7.7613,Central Europe
13293,United Kingdom,54.9558,-3.3634,Western Europe
